sales_id,date,customer_id,customer_name,product_id,product_name,qty,unit_price,discount,total,channel_id,channel_name,payment_method,promo_id,promo_name,note
SALES-1022,04/10/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1023,04/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1024,04/10/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1025,04/10/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-3,GrabFood,OVO,,,
SALES-1026,04/10/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-2,GoFood,GoPay,,,
SALES-1027,04/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1028,04/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-4,Tokopedia,Transfer,,,
SALES-1029,05/10/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1030,05/10/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-2,GoFood,GoPay,,,
SALES-1031,05/10/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-1,Dine In,Tunai,,,
SALES-1032,05/10/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1033,05/10/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-3,GrabFood,OVO,,,
SALES-1034,05/10/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-3,GrabFood,OVO,,,
SALES-1035,05/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1036,06/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1037,06/10/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1038,06/10/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,4,22000,13200,74800,CHAN-3,GrabFood,OVO,PROM-1,Promo Merdeka,-
SALES-1039,06/10/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,,,
SALES-1040,06/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-3,GrabFood,OVO,,,
SALES-1041,06/10/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-1,Dine In,Transfer,,,
SALES-1042,06/10/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1043,06/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1044,06/10/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-2,GoFood,GoPay,,,
SALES-1045,07/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1046,07/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1047,07/10/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1048,07/10/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Transfer,,,
SALES-1049,07/10/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1050,07/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1051,07/10/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,10000,90000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1052,08/10/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,,,
SALES-1053,08/10/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1054,08/10/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1055,08/10/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,,,
SALES-1056,08/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-4,Tokopedia,Transfer,,,
SALES-1057,08/10/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1058,08/10/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-4,Tokopedia,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1059,09/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-1,Dine In,Tunai,,,
SALES-1060,09/10/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-4,Tokopedia,Transfer,,,
SALES-1061,09/10/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1062,09/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1063,09/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,,,
SALES-1064,09/10/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-2,GoFood,GoPay,,,
SALES-1065,09/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1066,09/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1067,10/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Transfer,,,
SALES-1068,10/10/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1069,10/10/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-3,GrabFood,OVO,,,
SALES-1070,10/10/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1071,10/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,,,
SALES-1072,10/10/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,,,
SALES-1073,10/10/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-2,GoFood,GoPay,,,
SALES-1074,10/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1075,11/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1076,11/10/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-3,GrabFood,OVO,,,
SALES-1077,11/10/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Transfer,,,
SALES-1078,11/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1079,11/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Transfer,PROM-6,Diskon Gede,-
SALES-1080,11/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1081,11/10/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1082,12/10/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1083,12/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1084,12/10/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-4,Tokopedia,Transfer,,,
SALES-1085,12/10/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1086,12/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1087,12/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,1,30000,3000,27000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1088,12/10/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,1,25000,3750,21250,CHAN-1,Dine In,Tunai,PROM-1,Promo Merdeka,-
SALES-1089,12/10/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1090,13/10/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1091,13/10/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-1,Dine In,Transfer,,,
SALES-1092,13/10/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-3,GrabFood,OVO,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1093,13/10/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-1,Dine In,Tunai,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1094,13/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Tunai,,,
SALES-1095,13/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,,,
SALES-1096,13/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-2,GoFood,GoPay,,,
SALES-1097,13/10/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1098,14/10/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-4,Tokopedia,Transfer,,,
SALES-1099,14/10/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1100,14/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,4500,40500,CHAN-1,Dine In,Transfer,PROM-2,Diskon Pelajar,-
SALES-1101,14/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Tunai,,,
SALES-1102,14/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1103,14/10/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1104,14/10/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-1,Dine In,Tunai,,,
SALES-1105,15/10/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-1,Dine In,Tunai,,,
SALES-1106,15/10/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1107,15/10/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-4,Tokopedia,Transfer,,,
SALES-1108,15/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1109,15/10/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-1,Dine In,Tunai,,,
SALES-1110,15/10/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1111,15/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,,,
SALES-1112,15/10/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1113,16/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-2,GoFood,GoPay,,,
SALES-1114,16/10/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-2,GoFood,GoPay,,,
SALES-1115,16/10/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1116,16/10/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1117,16/10/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-4,Tokopedia,Transfer,,,
SALES-1118,16/10/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1119,17/10/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1120,17/10/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1121,17/10/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Transfer,,,
SALES-1122,17/10/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,3,25000,11250,63750,CHAN-4,Tokopedia,Transfer,PROM-1,Promo Merdeka,-
SALES-1123,17/10/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-2,GoFood,GoPay,,,
SALES-1124,17/10/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1125,18/10/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,,,
SALES-1126,18/10/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1127,18/10/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1128,18/10/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1129,18/10/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-3,GrabFood,OVO,,,
SALES-1130,18/10/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,2,30000,9000,51000,CHAN-3,GrabFood,OVO,PROM-1,Promo Merdeka,-
SALES-1131,19/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1132,19/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1133,19/10/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1134,19/10/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1135,20/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Tunai,,,
SALES-1136,20/10/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-4,Tokopedia,Transfer,,,
SALES-1137,20/10/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1138,20/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-1,Dine In,Transfer,,,
SALES-1139,20/10/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Transfer,,,
SALES-1140,20/10/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-2,GoFood,GoPay,,,
SALES-1141,20/10/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Transfer,,,
SALES-1142,21/10/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-2,GoFood,GoPay,,,
SALES-1143,21/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1144,21/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1145,21/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1146,21/10/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-4,Tokopedia,Transfer,,,
SALES-1147,21/10/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-1,Dine In,Transfer,PROM-6,Diskon Gede,-
SALES-1148,22/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,6000,54000,CHAN-4,Tokopedia,Transfer,PROM-2,Diskon Pelajar,-
SALES-1149,22/10/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Transfer,,,
SALES-1150,22/10/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Transfer,,,
SALES-1151,22/10/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1152,22/10/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1153,22/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Transfer,,,
SALES-1154,22/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-4,Tokopedia,Transfer,,,
SALES-1155,23/10/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-2,GoFood,GoPay,,,
SALES-1156,23/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-1,Dine In,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1157,23/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1158,23/10/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1159,23/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1160,23/10/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1161,23/10/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1162,23/10/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1163,24/10/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1164,24/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Tunai,,,
SALES-1165,24/10/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Tunai,,,
SALES-1166,24/10/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-4,Tokopedia,Transfer,,,
SALES-1167,24/10/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1168,24/10/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-2,GoFood,GoPay,,,
SALES-1169,24/10/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1170,24/10/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,,,
SALES-1171,25/10/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,3,20000,6000,54000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1172,25/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1173,25/10/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-1,Dine In,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1174,25/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-3,GrabFood,OVO,,,
SALES-1175,25/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-2,GoFood,GoPay,,,
SALES-1176,25/10/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1177,25/10/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,2,12000,3600,20400,CHAN-4,Tokopedia,Transfer,PROM-1,Promo Merdeka,-
SALES-1178,25/10/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Tunai,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1179,25/10/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-3,GrabFood,OVO,,,
SALES-1180,26/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1181,26/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1182,26/10/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-3,GrabFood,OVO,,,
SALES-1183,26/10/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1184,26/10/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-4,Tokopedia,Transfer,,,
SALES-1185,27/10/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1186,27/10/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-3,GrabFood,OVO,,,
SALES-1187,27/10/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Transfer,,,
SALES-1188,27/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1189,27/10/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1190,27/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1191,27/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1192,28/10/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,PROM-3,Gratis Kopi,-
SALES-1193,28/10/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1194,28/10/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-2,GoFood,GoPay,,,
SALES-1195,28/10/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1196,28/10/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-2,GoFood,GoPay,,,
SALES-1197,28/10/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1198,28/10/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
